image_name,barbe,moustache,lunettes,taille_cheveux,couleur_cheveux
s8_07561,0,0,0,1,0
s8_07562,0,0,1,1,3
s8_07563,1,0,1,2,0
s8_07564,0,0,1,2,1
s8_07565,1,1,1,1,1
s8_07566,1,1,0,2,0
s8_07567,0,0,1,2,2
s8_07568,0,0,0,2,1
s8_07569,0,0,0,2,1
s8_07570,1,1,1,1,2
s8_07571,1,1,1,1,4
s8_07572,1,0,1,2,0
s8_07573,0,0,1,1,4
s8_07574,0,0,0,2,0
s8_07575,1,0,1,2,2
s8_07576,0,0,0,0,4
s8_07577,0,0,0,2,1
s8_07578,1,1,0,1,0
s8_07579,0,0,1,2,0
s8_07580,0,0,0,2,2
s8_07581,1,1,0,2,0
s8_07582,0,0,1,2,4
s8_07583,0,0,0,2,2
s8_07584,0,0,1,1,0
s8_07585,0,0,1,2,4
s8_07586,1,1,1,2,0
s8_07587,1,1,1,2,1
s8_07588,0,0,1,2,3
s8_07589,0,0,1,2,0
s8_07590,1,1,1,1,4
s8_07591,0,0,0,2,2
s8_07592,1,1,0,1,1
s8_07593,0,1,0,1,2
s8_07594,0,0,0,2,4
s8_07595,0,0,1,2,1
s8_07596,0,0,1,1,1
s8_07597,1,0,1,2,2
s8_07598,1,0,0,2,4
s8_07599,1,1,1,2,0
s8_07600,0,0,1,1,4
s8_07601,0,0,0,2,1
s8_07602,1,1,1,1,3
s8_07603,1,1,1,1,1
s8_07604,0,0,0,2,0
s8_07605,0,0,0,1,4
s8_07606,1,0,1,2,2
s8_07607,1,1,1,2,1
s8_07608,1,1,1,2,3
s8_07609,0,0,0,2,2
s8_07610,0,0,1,1,2
s8_07611,0,0,0,1,1
s8_07612,0,0,0,1,0
s8_07613,1,1,0,2,1
s8_07614,0,0,0,2,1
s8_07615,1,0,1,1,1
s8_07616,0,0,0,1,1
s8_07617,0,0,0,2,0
s8_07618,0,0,0,2,4
s8_07619,0,0,0,1,3
s8_07620,0,0,1,2,1
s8_07621,0,0,0,1,1
s8_07622,1,1,1,2,1
s8_07623,0,0,0,2,0
s8_07624,0,0,1,2,3
s8_07625,0,0,0,1,0
s8_07626,0,0,0,1,0
s8_07627,0,0,1,0,2
s8_07628,0,0,0,2,1
s8_07629,0,0,1,2,1
s8_07630,1,1,1,2,4
s8_07631,1,1,0,2,3
s8_07632,0,0,0,2,0
s8_07633,0,0,0,2,4
s8_07634,0,0,1,1,1
s8_07635,1,1,0,2,2
s8_07636,1,1,0,1,1
s8_07637,0,0,1,1,0
s8_07638,0,0,1,2,4
s8_07639,0,0,0,2,0
s8_07640,1,0,0,2,0
s8_07641,0,0,1,2,4
s8_07642,0,0,0,2,4
s8_07643,1,0,1,1,2
s8_07644,0,0,0,2,0
s8_07645,0,0,1,2,3
s8_07646,0,0,1,1,1
s8_07647,0,0,0,2,0
s8_07648,1,1,1,1,0
s8_07649,1,1,0,1,2
s8_07650,1,0,0,1,1
s8_07651,0,1,0,2,4
s8_07652,0,0,1,1,4
s8_07653,1,1,0,1,1
s8_07654,1,1,0,2,0
s8_07655,0,0,0,2,1
s8_07656,1,0,1,1,1
s8_07657,1,1,1,2,3
s8_07658,1,1,0,1,3
s8_07659,0,0,1,1,3
s8_07660,0,0,0,2,2
s8_07661,0,0,1,2,0
s8_07662,0,0,1,2,1
s8_07663,0,1,0,2,1
s8_07664,0,0,0,2,1
s8_07665,0,0,0,2,4
s8_07666,1,1,0,2,1
s8_07667,0,0,1,1,1
s8_07668,0,0,1,2,1
s8_07669,0,0,1,2,1
s8_07670,1,1,0,1,0
s8_07671,0,1,1,2,1
s8_07672,0,0,1,2,3
s8_07673,0,0,1,2,3
s8_07674,0,0,0,2,1
s8_07675,1,1,0,2,0
s8_07676,0,1,0,2,4
s8_07677,1,0,0,1,0
s8_07678,0,0,1,2,0
s8_07679,1,1,0,0,0
s8_07680,1,1,0,1,0
s8_07681,0,0,1,2,0
s8_07682,1,1,1,2,0
s8_07683,1,1,1,2,0
s8_07684,0,0,1,2,1
s8_07685,0,0,0,2,3
s8_07686,0,0,0,2,0
s8_07687,1,1,1,2,3
s8_07688,0,0,1,2,0
s8_07689,0,0,1,1,4
s8_07690,1,1,1,1,0
s8_07691,0,0,0,2,0
s8_07692,1,1,1,2,3
s8_07693,1,1,1,2,1
s8_07694,0,0,0,2,1
s8_07695,0,0,1,1,3
s8_07696,0,0,1,2,2
s8_07697,1,1,1,2,0
s8_07698,0,0,0,2,2
s8_07699,0,0,0,1,4
s8_07700,0,0,0,2,3
s8_07701,1,1,1,1,0
s8_07702,1,0,1,1,4
s8_07703,1,1,1,2,1
s8_07704,1,1,1,0,4
s8_07705,0,0,1,2,0
s8_07706,1,0,0,0,1
s8_07707,1,1,1,2,2
s8_07708,1,1,0,1,1
s8_07709,0,0,0,2,0
s8_07710,1,1,0,2,3
s8_07711,0,0,1,2,0
s8_07712,1,0,0,1,2
s8_07713,0,0,0,1,1
s8_07714,0,0,1,2,0
s8_07715,1,1,1,2,4
s8_07716,0,0,1,1,0
s8_07717,0,0,1,1,2
s8_07718,1,1,1,2,0
s8_07719,0,0,0,2,1
s8_07720,0,0,1,2,1
s8_07721,1,1,1,2,1
s8_07722,0,0,0,2,4
s8_07723,1,1,0,1,2
s8_07724,0,0,0,1,1
s8_07725,0,0,0,1,1
s8_07726,1,1,1,2,4
s8_07727,0,0,1,2,4
s8_07728,0,0,0,1,4
s8_07729,1,1,0,1,1
s8_07730,0,0,0,2,1
s8_07731,0,0,1,1,0
s8_07732,1,1,1,2,4
s8_07733,0,1,0,1,1
s8_07734,0,0,1,2,0
s8_07735,1,0,0,0,1
s8_07736,0,1,0,2,1
s8_07737,1,1,0,1,0
s8_07738,0,0,1,2,2
s8_07739,0,0,1,1,1
s8_07740,1,1,0,1,4
s8_07741,0,0,1,1,3
s8_07742,0,0,0,2,1
s8_07743,1,1,1,2,0
s8_07744,1,1,0,1,1
s8_07745,0,0,1,2,0
s8_07746,0,0,0,2,4
s8_07747,1,1,1,1,1
s8_07748,0,0,1,1,4
s8_07749,0,0,1,1,4
s8_07750,0,0,1,2,0
s8_07751,0,0,1,1,0
s8_07752,0,0,0,1,2
s8_07753,1,1,0,2,1
s8_07754,0,0,1,1,1
s8_07755,1,1,0,1,0
s8_07756,0,0,1,2,2
s8_07757,1,1,0,2,1
s8_07758,0,0,1,2,1
s8_07759,1,1,1,2,1
s8_07760,0,0,1,2,3
s8_07761,0,0,1,1,4
s8_07762,1,0,1,2,1
s8_07763,1,0,1,2,0
s8_07764,0,0,1,2,1
s8_07765,0,0,0,1,1
s8_07766,0,1,1,1,1
s8_07767,1,1,0,2,1
s8_07768,0,1,1,2,2
s8_07769,1,0,1,2,0
s8_07770,0,0,1,2,1
s8_07771,1,1,1,2,0
s8_07772,1,1,1,1,2
s8_07773,0,0,0,1,0
s8_07774,0,0,1,1,0
s8_07775,0,0,1,2,0
s8_07776,1,0,1,2,4
s8_07777,0,0,0,2,1
s8_07778,0,0,1,2,0
s8_07779,0,0,0,2,0
s8_07780,0,0,1,1,4
s8_07781,0,0,1,2,1
s8_07782,0,0,0,2,0
s8_07783,0,0,1,2,4
s8_07784,0,0,1,1,1
s8_07785,1,1,0,2,1
s8_07786,0,0,0,2,2
s8_07787,1,0,0,2,0
s8_07788,0,0,0,2,4
s8_07789,0,0,1,2,1
s8_07790,1,1,0,2,0
s8_07791,0,0,0,2,2
s8_07792,0,0,1,1,0
s8_07793,0,0,1,2,0
s8_07794,0,0,0,2,1
s8_07795,0,0,1,1,1
s8_07796,0,0,1,1,3
s8_07797,1,1,0,2,0
s8_07798,1,1,0,2,1
s8_07799,1,1,1,2,0
s8_07800,0,0,0,1,4
s8_07801,1,1,1,2,4
s8_07802,0,0,1,2,4
s8_07803,1,1,0,0,0
s8_07804,0,0,1,1,1
s8_07805,0,0,1,2,0
s8_07806,1,1,0,1,2
s8_07807,0,0,1,2,1
s8_07808,0,0,1,1,1
s8_07809,1,1,0,0,2
s8_07810,0,1,1,2,0
s8_07811,1,1,0,1,0
s8_07812,1,1,1,2,1
s8_07813,1,1,1,1,0
s8_07814,0,0,0,0,0
s8_07815,0,0,0,2,2
s8_07816,0,0,1,2,1
s8_07817,0,0,0,1,0
s8_07818,1,1,0,2,1
s8_07819,0,0,1,0,4
s8_07820,1,1,1,2,1
s8_07821,0,0,1,2,2
s8_07822,0,0,1,2,0
s8_07823,0,0,0,2,1
s8_07824,1,1,0,2,0
s8_07825,0,0,0,0,1
s8_07826,1,1,0,2,4
s8_07827,1,1,1,1,0
s8_07828,0,0,1,1,0
s8_07829,1,0,0,1,4
s8_07830,1,1,1,2,4
s8_07831,0,0,0,0,1
s8_07832,1,1,1,2,1
s8_07833,0,0,1,1,1
s8_07834,0,0,1,2,0
s8_07835,1,1,0,2,4
s8_07836,1,1,0,1,0
s8_07837,0,0,1,2,4
s8_07838,0,1,0,2,0
s8_07839,1,1,1,2,0
s8_07840,0,0,0,2,1
s8_07841,0,0,1,0,4
s8_07842,1,1,0,2,1
s8_07843,1,1,1,2,0
s8_07844,1,1,1,2,4
s8_07845,0,0,0,2,2
s8_07846,0,0,1,1,0
s8_07847,0,1,0,1,4
s8_07848,1,1,1,1,0
s8_07849,0,0,1,2,1
s8_07850,1,0,0,2,2
s8_07851,0,0,1,2,0
s8_07852,0,0,0,1,0
s8_07853,0,0,0,1,0
s8_07854,0,0,0,1,1
s8_07855,1,0,1,2,0
s8_07856,0,0,0,2,0
s8_07857,1,1,0,1,4
s8_07858,0,0,0,1,1
s8_07859,0,0,0,2,0
s8_07860,1,0,0,2,2
s8_07861,0,0,1,2,0
s8_07862,1,0,1,2,4
s8_07863,0,0,0,1,2
s8_07864,1,1,1,0,4
s8_07865,1,1,0,2,4
s8_07866,0,0,1,2,2
s8_07867,0,1,1,2,0
s8_07868,0,0,0,2,0
s8_07869,1,1,0,2,4
s8_07870,0,0,1,2,3
s8_07871,1,1,0,1,4
s8_07872,0,1,1,2,3
s8_07873,0,0,1,2,1
s8_07874,0,0,0,2,0
s8_07875,0,0,0,1,2
s8_07876,1,1,1,1,1
s8_07877,1,1,1,2,1
s8_07878,0,0,1,2,0
s8_07879,0,1,0,2,2
s8_07880,0,0,0,1,1
s8_07881,0,0,0,0,4
s8_07882,0,0,0,2,0
s8_07883,1,1,1,1,4
s8_07884,1,1,1,2,1
s8_07885,0,0,0,2,0
s8_07886,1,1,1,2,2
s8_07887,1,1,1,1,4
s8_07888,0,0,0,0,4
s8_07889,1,1,0,1,1
s8_07890,1,1,1,2,4
s8_07891,1,0,0,2,2
s8_07892,0,0,1,2,1
s8_07893,1,1,0,1,4
s8_07894,1,1,0,1,1
s8_07895,0,0,1,2,1
s8_07896,1,1,0,1,1
s8_07897,1,1,0,2,2
s8_07898,1,1,0,2,4
s8_07899,0,0,1,2,4
s8_07900,1,1,0,2,0
s8_07901,0,0,0,2,1
s8_07902,0,0,0,0,1
s8_07903,0,0,1,2,4
s8_07904,0,0,0,2,2
s8_07905,0,0,0,0,1
s8_07906,1,1,0,2,0
s8_07907,1,0,0,2,0
s8_07908,1,1,0,2,3
s8_07909,1,1,0,2,4
s8_07910,0,1,1,2,3
s8_07911,0,0,0,2,4
s8_07912,1,0,1,1,1
s8_07913,0,0,1,1,1
s8_07914,1,1,0,2,3
s8_07915,0,0,0,1,1
s8_07916,1,1,1,2,1
s8_07917,0,0,0,1,0
s8_07918,0,0,0,2,0
s8_07919,0,0,0,2,0
s8_07920,0,0,1,2,0
s8_07921,1,0,1,1,4
s8_07922,1,1,1,2,1
s8_07923,1,1,1,2,2
s8_07924,0,0,0,2,1
s8_07925,1,1,1,2,0
s8_07926,0,0,1,1,1
s8_07927,1,1,1,2,3
s8_07928,1,1,0,2,1
s8_07929,0,0,0,2,0
s8_07930,1,1,0,2,1
s8_07931,0,1,0,1,0
s8_07932,1,1,1,2,0
s8_07933,1,1,1,2,1
s8_07934,1,1,1,1,0
s8_07935,0,0,1,1,0
s8_07936,0,0,0,1,0
s8_07937,1,1,0,1,4
s8_07938,1,1,0,0,4
s8_07939,0,0,1,2,0
s8_07940,1,0,1,1,3
s8_07941,0,0,0,2,4
s8_07942,0,0,0,2,0
s8_07943,0,0,0,2,0
s8_07944,1,0,0,2,2
s8_07945,0,0,1,2,4
s8_07946,0,0,1,2,0
s8_07947,0,0,1,1,4
s8_07948,0,0,1,0,4
s8_07949,0,0,0,2,0
s8_07950,1,1,1,2,2
s8_07951,0,0,1,1,2
s8_07952,1,1,1,1,1
s8_07953,1,0,0,1,1
s8_07954,0,0,1,2,2
s8_07955,0,0,0,2,1
s8_07956,1,1,1,1,0
s8_07957,0,0,1,2,4
s8_07958,0,0,1,2,1
s8_07959,0,0,1,1,1
s8_07960,1,0,0,0,1
s8_07961,0,0,1,2,1
s8_07962,0,0,1,2,1
s8_07963,1,1,1,1,1
s8_07964,0,0,0,0,1
s8_07965,1,1,1,2,4
s8_07966,0,0,0,2,3
s8_07967,1,1,1,1,0
s8_07968,1,0,1,2,4
s8_07969,0,0,1,2,0
s8_07970,0,1,0,2,1
s8_07971,1,1,0,1,4
s8_07972,1,0,0,2,0
s8_07973,1,1,1,1,4
s8_07974,1,1,0,2,1
s8_07975,0,0,1,2,0
s8_07976,0,0,1,1,1
s8_07977,0,1,0,0,1
s8_07978,0,0,1,1,1
s8_07979,0,0,1,1,1
s8_07980,0,0,1,1,4
s8_07981,1,1,1,1,2
s8_07982,1,1,0,2,4
s8_07983,0,0,0,1,4
s8_07984,1,1,0,2,1
s8_07985,1,1,0,2,1
s8_07986,1,1,1,2,3
s8_07987,1,1,1,1,4
s8_07988,1,1,0,2,3
s8_07989,1,0,1,2,3
s8_07990,1,0,0,1,1
s8_07991,0,0,0,2,2
s8_07992,0,0,0,1,1
s8_07993,1,1,0,1,0
s8_07994,1,1,0,2,4
s8_07995,0,1,0,2,1
s8_07996,1,1,1,1,0
s8_07997,1,0,1,2,2
s8_07998,1,1,1,2,0
s8_07999,1,1,1,2,1
s8_08000,0,0,1,1,4
s8_08001,1,1,1,2,1
s8_08002,1,0,1,2,1
s8_08003,0,0,0,2,1
s8_08004,0,0,0,1,1
s8_08005,1,0,0,2,4
s8_08006,1,0,0,2,0
s8_08007,0,0,0,2,0
s8_08008,0,0,0,2,4
s8_08009,1,0,0,2,4
s8_08010,1,1,1,1,1
s8_08011,1,1,0,2,0
s8_08012,1,1,1,1,1
s8_08013,0,0,1,2,4
s8_08014,0,0,1,1,1
s8_08015,1,0,0,2,0
s8_08016,1,1,1,1,1
s8_08017,0,0,1,2,3
s8_08018,0,0,0,2,2
s8_08019,1,1,0,1,0
s8_08020,1,0,1,2,1
s8_08021,1,1,0,1,0
s8_08022,1,1,1,2,4
s8_08023,0,0,1,2,1
s8_08024,0,0,0,2,4
s8_08025,1,1,1,2,0
s8_08026,0,0,1,2,2
s8_08027,1,1,1,1,0
s8_08028,0,0,1,2,0
s8_08029,1,1,1,2,3
s8_08030,0,0,0,2,4
s8_08031,1,1,0,1,0
s8_08032,1,1,1,1,1
s8_08033,1,0,1,1,1
s8_08034,0,0,1,1,1
s8_08035,1,1,0,2,3
s8_08036,0,0,1,1,1
s8_08037,1,1,1,1,0
s8_08038,1,1,0,2,0
s8_08039,1,1,1,2,0
s8_08040,0,0,1,2,0
s8_08041,0,0,0,2,0
s8_08042,1,0,1,1,0
s8_08043,0,0,0,2,1
s8_08044,0,0,0,2,0
s8_08045,0,0,0,2,0
s8_08046,0,0,1,1,2
s8_08047,0,0,0,2,4
s8_08048,1,1,0,1,4
s8_08049,0,0,0,1,4
s8_08050,1,1,0,2,4
s8_08051,0,0,1,2,0
s8_08052,0,0,1,1,4
s8_08053,0,0,0,1,0
s8_08054,0,0,1,2,0
s8_08055,0,0,0,2,4
s8_08056,1,1,1,2,3
s8_08057,0,0,1,1,4
s8_08058,1,1,1,1,1
s8_08059,0,0,1,2,4
s8_08060,1,1,0,2,1
s8_08061,0,0,1,1,3
s8_08062,0,0,0,2,0
s8_08063,0,0,1,2,1
s8_08064,0,0,1,2,2
s8_08065,0,0,0,1,1
s8_08066,0,0,0,1,4
s8_08067,1,1,0,2,0
s8_08068,1,1,0,2,1
s8_08069,0,0,0,0,0
s8_08070,0,0,0,2,0
s8_08071,1,0,1,0,3
s8_08072,1,1,1,2,4
s8_08073,0,0,0,0,1
s8_08074,1,1,0,2,0
s8_08075,1,1,1,0,0
s8_08076,1,1,0,2,2
s8_08077,0,0,1,1,0
s8_08078,1,0,0,1,1
s8_08079,1,0,1,2,1
s8_08080,1,0,0,1,0
s8_08081,0,0,1,2,3
s8_08082,0,0,0,1,3
s8_08083,0,0,1,2,1
s8_08084,1,1,0,1,1
s8_08085,0,0,1,2,2
s8_08086,0,0,0,1,1
s8_08087,1,0,1,1,4
s8_08088,1,1,0,2,0
s8_08089,0,0,0,1,4
s8_08090,1,0,1,2,1
s8_08091,0,0,0,2,4
s8_08092,1,1,1,2,0
s8_08093,1,1,0,2,2
s8_08094,1,1,0,2,1
s8_08095,1,1,0,1,1
s8_08096,0,0,1,1,3
s8_08097,1,1,0,2,1
s8_08098,1,1,0,2,4
s8_08099,0,0,0,1,4
s8_08100,0,0,0,2,4
s8_08101,1,1,0,2,0
s8_08102,1,0,1,1,3
s8_08103,0,0,0,2,0
s8_08104,1,1,1,2,0
s8_08105,0,0,1,2,0
s8_08106,0,0,1,2,1
s8_08107,1,1,1,2,0
s8_08108,1,1,1,1,0
s8_08109,0,0,0,2,0
s8_08110,0,0,0,2,3
s8_08111,0,0,1,2,3
s8_08112,1,0,0,2,1
s8_08113,1,1,0,1,4
s8_08114,0,0,1,2,0
s8_08115,1,1,0,2,4
s8_08116,1,0,0,1,3
s8_08117,1,1,0,2,0
s8_08118,0,0,0,2,0
s8_08119,0,0,0,1,3
s8_08120,1,1,1,1,3
s8_08121,0,1,0,1,0
s8_08122,0,0,0,2,1
s8_08123,0,0,1,2,1
s8_08124,0,0,0,2,3
s8_08125,0,0,0,2,0
s8_08126,1,1,0,2,4
s8_08127,0,0,0,2,4
s8_08128,1,0,0,2,3
s8_08129,1,1,1,2,1
s8_08130,0,0,0,2,4
s8_08131,0,0,0,2,1
s8_08132,1,1,0,1,0
s8_08133,0,0,0,2,2
s8_08134,0,0,0,2,4
s8_08135,1,0,1,1,0
s8_08136,1,0,0,2,0
s8_08137,0,0,1,1,0
s8_08138,1,0,1,2,0
s8_08139,0,0,0,2,1
s8_08140,0,0,1,2,1
s8_08141,0,0,0,2,1
s8_08142,1,1,0,2,4
s8_08143,1,1,0,1,1
s8_08144,0,0,1,1,4
s8_08145,1,1,1,2,1
s8_08146,0,0,1,2,2
s8_08147,0,0,0,1,3
s8_08148,0,0,1,1,0
s8_08149,0,0,1,2,4
s8_08150,0,1,0,2,0
s8_08151,1,1,1,1,1
s8_08152,1,0,0,1,0
s8_08153,1,1,0,2,1
s8_08154,0,0,0,2,4
s8_08155,0,0,0,2,1
s8_08156,1,1,0,2,3
s8_08157,0,0,1,1,1
s8_08158,0,0,1,1,0
s8_08159,1,0,1,2,4
s8_08160,1,0,0,2,4
s8_08161,1,1,1,2,4
s8_08162,0,0,1,2,1
s8_08163,1,1,1,2,4
s8_08164,0,0,1,1,1
s8_08165,1,0,0,1,2
s8_08166,0,0,1,1,0
s8_08167,0,0,0,1,0
s8_08168,0,1,1,2,0
s8_08169,0,0,0,2,0
s8_08170,1,1,1,0,0
s8_08171,0,0,1,2,1
s8_08172,0,0,1,0,4
s8_08173,0,0,0,2,3
s8_08174,0,0,0,1,0
s8_08175,0,0,0,2,2
s8_08176,0,0,1,1,1
s8_08177,1,0,0,1,4
s8_08178,1,0,0,2,1
s8_08179,0,0,1,1,0
s8_08180,1,0,0,2,1
s8_08181,0,0,0,1,3
s8_08182,0,0,0,2,1
s8_08183,1,1,1,2,4
s8_08184,0,0,0,2,0
s8_08185,1,1,0,2,1
s8_08186,0,0,0,2,2
s8_08187,1,1,1,2,4
s8_08188,0,0,0,2,1
s8_08189,1,1,1,2,3
s8_08190,0,0,0,2,1
s8_08191,1,1,1,1,4
s8_08192,1,0,0,2,4
s8_08193,1,0,0,2,0
s8_08194,1,1,0,2,1
s8_08195,1,0,0,1,2
s8_08196,1,1,0,2,0
s8_08197,1,1,1,2,3
s8_08198,0,0,0,2,4
s8_08199,0,0,1,2,2
s8_08200,1,1,1,0,0
s8_08201,1,0,0,1,4
s8_08202,1,0,0,2,1
s8_08203,0,0,1,2,1
s8_08204,1,1,0,2,2
s8_08205,0,0,1,2,0
s8_08206,1,0,1,1,0
s8_08207,1,1,1,2,4
s8_08208,1,0,1,1,4
s8_08209,0,0,0,1,4
s8_08210,0,0,1,1,4
s8_08211,1,1,0,2,4
s8_08212,0,1,1,1,2
s8_08213,1,1,0,1,1
s8_08214,0,0,0,1,1
s8_08215,0,0,0,2,0
s8_08216,1,1,1,2,2
s8_08217,1,1,0,0,4
s8_08218,1,1,1,2,0
s8_08219,1,1,1,1,3
s8_08220,1,1,0,2,1
s8_08221,1,1,1,1,1
s8_08222,1,1,0,1,4
s8_08223,0,0,0,1,1
s8_08224,0,0,0,2,1
s8_08225,1,1,0,2,2
s8_08226,1,1,1,1,0
s8_08227,1,0,1,2,0
s8_08228,1,1,1,2,0
s8_08229,1,0,1,1,1
s8_08230,1,1,0,2,4
s8_08231,0,0,0,2,1
s8_08232,0,0,0,2,4
s8_08233,1,1,0,1,0
s8_08234,1,1,1,2,1
s8_08235,0,0,1,2,1
s8_08236,0,0,0,2,1
s8_08237,0,0,1,1,1
s8_08238,0,0,0,2,2
s8_08239,0,0,0,1,4
s8_08240,1,1,0,1,0
s8_08241,0,0,0,1,4
s8_08242,0,1,0,0,0
s8_08243,0,0,0,2,1
s8_08244,1,0,1,2,1
s8_08245,0,0,0,0,4
s8_08246,0,0,0,1,1
s8_08247,0,0,1,2,1
s8_08248,0,0,1,2,1
s8_08249,0,1,0,1,1
s8_08250,0,0,0,1,0
s8_08251,0,0,0,2,0
s8_08252,1,0,0,1,0
s8_08253,1,0,0,0,0
s8_08254,0,0,1,2,2
s8_08255,1,1,1,2,0
s8_08256,0,0,0,2,1
s8_08257,0,0,0,1,4
s8_08258,0,1,1,0,1
s8_08259,0,0,1,1,0
s8_08260,0,0,0,2,4
s8_08261,1,1,0,2,2
s8_08262,0,0,1,2,0
s8_08263,1,1,1,2,1
s8_08264,0,0,1,2,0
s8_08265,1,1,1,1,1
s8_08266,0,0,1,2,1
s8_08267,0,0,0,2,0
s8_08268,0,0,0,1,4
s8_08269,0,0,1,2,0
s8_08270,0,0,0,2,1
s8_08271,1,1,1,1,0
s8_08272,0,0,1,2,0
s8_08273,1,1,0,2,2
s8_08274,1,1,0,2,4
s8_08275,0,0,0,1,0
s8_08276,0,0,0,1,3
s8_08277,1,0,0,1,3
s8_08278,1,1,0,2,2
s8_08279,0,0,1,2,1
s8_08280,0,0,0,2,0
s8_08281,0,0,1,1,4
s8_08282,0,0,0,2,1
s8_08283,0,0,1,2,3
s8_08284,0,0,1,2,1
s8_08285,1,1,1,2,1
s8_08286,1,1,0,1,0
s8_08287,0,0,0,2,1
s8_08288,1,1,1,2,0
s8_08289,0,0,1,2,0
s8_08290,0,0,0,1,4
s8_08291,1,1,1,2,0
s8_08292,0,0,0,2,0
s8_08293,1,1,0,2,0
s8_08294,0,0,0,1,4
s8_08295,1,1,0,1,3
s8_08296,1,0,0,1,0
s8_08297,1,1,0,2,0
s8_08298,1,1,0,2,2
s8_08299,0,0,1,2,0
s8_08300,0,0,1,2,1
s8_08301,0,0,1,0,0
s8_08302,1,0,0,2,4
s8_08303,1,1,0,1,0
s8_08304,0,0,0,1,1
s8_08305,0,0,0,1,1
s8_08306,0,1,1,2,0
s8_08307,0,0,0,2,4
s8_08308,0,0,0,2,3
s8_08309,1,1,0,2,1
s8_08310,0,0,0,2,1
s8_08311,0,0,0,1,3
s8_08312,0,0,0,1,0
s8_08313,1,0,1,1,1
s8_08314,0,0,0,2,3
s8_08315,1,0,0,2,4
s8_08316,0,0,1,1,4
s8_08317,0,0,1,0,4
s8_08318,1,0,1,1,0
s8_08319,0,0,0,2,4
s8_08320,1,0,0,2,0
s8_08321,1,1,1,1,0
s8_08322,0,0,0,0,4
s8_08323,0,0,1,1,4
s8_08324,1,1,1,1,0
s8_08325,0,0,0,2,2
s8_08326,1,1,1,2,1
s8_08327,0,0,0,2,1
s8_08328,1,0,0,1,3
s8_08329,0,0,0,2,4
s8_08330,1,1,0,1,4
s8_08331,1,1,0,2,2
s8_08332,1,0,1,1,2
s8_08333,0,0,1,2,1
s8_08334,1,1,1,1,0
s8_08335,0,0,0,1,3
s8_08336,0,0,0,2,1
s8_08337,0,0,1,2,1
s8_08338,1,1,0,1,0
s8_08339,1,0,0,2,0
s8_08340,0,0,1,1,2
s8_08341,0,1,1,2,1
s8_08342,1,1,1,2,4
s8_08343,1,0,0,2,3
s8_08344,0,0,1,2,0
s8_08345,1,0,1,1,0
s8_08346,1,1,1,2,1
s8_08347,1,0,1,2,0
s8_08348,0,0,1,1,3
s8_08349,0,1,1,1,0
s8_08350,0,0,0,2,3
s8_08351,1,1,1,0,0
s8_08352,1,0,1,1,1
s8_08353,0,0,0,1,0
s8_08354,0,0,1,1,1
s8_08355,0,0,1,1,4
s8_08356,0,0,0,1,4
s8_08357,0,0,0,1,0
s8_08358,1,1,1,2,1
s8_08359,0,0,0,1,0
s8_08360,1,0,1,1,4
s8_08361,0,0,1,2,3
s8_08362,0,0,1,1,4
s8_08363,0,0,1,2,4
s8_08364,1,1,0,1,2
s8_08365,0,0,1,2,1
s8_08366,1,0,1,0,4
s8_08367,1,1,1,0,1
s8_08368,0,0,1,1,3
s8_08369,0,0,0,0,1
s8_08370,0,0,0,2,1
s8_08371,0,0,0,2,1
s8_08372,1,0,0,2,0
s8_08373,0,0,1,1,1
s8_08374,1,0,0,2,3
s8_08375,1,1,0,1,4
s8_08376,1,0,1,2,1
s8_08377,0,0,0,1,0
s8_08378,1,1,1,2,3
s8_08379,0,0,0,0,0
s8_08380,1,1,1,1,0
s8_08381,0,0,0,2,0
s8_08382,0,0,0,2,1
s8_08383,0,0,0,2,4
s8_08384,1,1,0,1,1
s8_08385,0,1,0,2,1
s8_08386,1,1,1,2,4
s8_08387,0,0,1,2,4
s8_08388,0,0,1,2,1
s8_08389,0,0,1,1,1
s8_08390,0,0,1,2,1
s8_08391,0,0,1,1,1
s8_08392,1,1,0,1,0
s8_08393,1,1,0,1,0
s8_08394,0,0,1,1,0
s8_08395,1,1,0,2,3
s8_08396,0,0,1,2,4
s8_08397,0,0,0,1,2
s8_08398,0,1,1,2,0
s8_08399,1,1,0,1,4
s8_08400,0,0,1,1,0
s8_08401,0,0,1,1,2
s8_08402,0,1,0,2,4
s8_08403,0,0,0,2,4
s8_08404,0,0,1,2,4
s8_08405,0,0,1,0,3
s8_08406,1,1,0,2,1
s8_08407,0,0,0,2,2
s8_08408,0,0,0,2,3
s8_08409,0,0,0,0,4
s8_08410,1,1,1,2,4
s8_08411,0,0,1,2,0
s8_08412,0,0,0,2,0
s8_08413,0,0,1,2,3
s8_08414,0,0,1,2,0
s8_08415,1,1,1,2,3
s8_08416,1,0,0,1,0
s8_08417,0,0,0,2,0
s8_08418,0,0,0,2,1
s8_08419,0,0,0,1,2
s8_08420,0,0,0,2,3
s8_08421,0,0,0,1,4
s8_08422,0,0,0,2,0
s8_08423,0,0,1,2,0
s8_08424,1,0,0,2,0
s8_08425,0,0,0,1,0
s8_08426,1,1,1,1,1
s8_08427,1,1,1,1,1
s8_08428,1,1,0,2,1
s8_08429,0,0,0,2,4
s8_08430,0,0,0,2,2
s8_08431,0,0,1,2,4
s8_08432,0,0,0,2,1
