image_name,barbe,moustache,lunettes,taille_cheveux,couleur_cheveux
s7_08473,0,0,0,0,4
s7_08474,1,1,1,1,0
s7_08475,1,1,1,2,0
s7_08476,0,0,1,2,3
s7_08477,1,1,0,2,4
s7_08478,0,0,0,2,1
s7_08479,0,0,0,1,3
s7_08480,0,0,1,1,3
s7_08481,1,1,1,1,4
s7_08482,1,1,0,2,4
s7_08483,0,0,0,1,4
s7_08484,0,0,0,1,1
s7_08485,1,1,1,1,0
s7_08486,0,0,0,0,4
s7_08487,0,0,1,2,3
s7_08488,1,1,1,1,4
s7_08489,0,0,0,2,3
s7_08490,1,0,0,1,0
s7_08491,1,1,0,1,3
s7_08492,0,0,0,2,3
s7_08493,0,0,1,1,1
s7_08494,1,0,1,1,3
s7_08495,0,0,1,1,4
s7_08496,1,1,0,2,4
s7_08497,0,1,0,2,0
s7_08498,1,1,0,2,3
s7_08499,0,0,0,2,1
s7_08500,0,0,0,2,1
s7_08501,0,0,1,2,4
s7_08502,0,0,0,2,0
s7_08503,0,0,0,2,1
s7_08504,1,0,1,2,1
s7_08505,0,0,0,2,1
s7_08506,1,1,0,2,0
s7_08507,0,0,0,1,1
s7_08508,0,0,1,2,2
s7_08509,1,0,1,2,4
s7_08510,1,1,0,2,4
s7_08511,0,0,1,0,1
s7_08512,1,0,0,1,0
s7_08513,1,0,1,2,1
s7_08514,1,0,0,1,3
s7_08515,0,0,1,2,4
s7_08516,0,0,1,2,1
s7_08517,0,0,1,2,0
s7_08518,1,0,0,2,0
s7_08519,1,1,0,1,4
s7_08520,0,0,1,2,0
s7_08521,0,0,1,1,4
s7_08522,0,0,0,1,2
s7_08523,0,0,1,2,0
s7_08524,1,0,0,2,1
s7_08525,0,0,0,1,2
s7_08526,0,0,1,2,1
s7_08527,1,1,0,2,1
s7_08528,0,0,1,1,4
s7_08529,0,0,0,2,0
s7_08530,1,0,0,1,3
s7_08531,0,0,1,2,2
s7_08532,0,0,0,2,3
s7_08533,1,1,0,1,4
s7_08534,0,0,1,2,0
s7_08535,1,1,0,2,3
s7_08536,1,1,0,2,2
s7_08537,1,1,1,2,1
s7_08538,0,0,0,2,0
s7_08539,1,0,0,1,0
s7_08540,0,0,1,2,1
s7_08541,0,0,1,2,1
s7_08542,0,0,1,2,1
s7_08543,0,0,1,1,4
s7_08544,0,0,0,2,1
s7_08545,0,0,1,2,2
s7_08546,1,1,1,2,0
s7_08547,1,1,1,2,4
s7_08548,0,0,0,2,4
s7_08549,0,0,1,2,0
s7_08550,0,0,0,2,0
s7_08551,0,0,0,1,0
s7_08552,0,0,1,0,1
s7_08553,0,1,0,2,1
s7_08554,0,0,0,2,4
s7_08555,0,0,0,2,0
s7_08556,1,1,1,1,0
s7_08557,0,0,1,2,3
s7_08558,1,0,0,2,4
s7_08559,0,0,0,2,0
s7_08560,1,1,1,1,1
s7_08561,0,0,1,2,0
s7_08562,1,1,0,1,0
s7_08563,1,0,1,2,2
s7_08564,0,0,0,1,0
s7_08565,1,1,0,2,0
s7_08566,0,0,0,1,2
s7_08567,1,1,0,2,1
s7_08568,1,0,0,2,3
s7_08569,0,0,1,1,1
s7_08570,0,0,1,2,1
s7_08571,1,1,1,2,0
s7_08572,1,1,1,1,1
s7_08573,0,0,0,1,1
s7_08574,0,0,1,2,0
s7_08575,0,0,0,1,0
s7_08576,1,0,1,2,4
s7_08577,1,1,1,2,1
s7_08578,1,1,1,0,3
s7_08579,1,1,1,2,0
s7_08580,1,0,1,2,4
s7_08581,0,0,1,2,0
s7_08582,0,0,0,2,1
s7_08583,0,0,1,1,1
s7_08584,1,1,1,0,1
s7_08585,1,0,0,2,4
s7_08586,0,0,0,1,1
s7_08587,1,1,1,2,4
s7_08588,1,1,1,2,2
s7_08589,1,1,1,2,0
s7_08590,1,1,0,2,1
s7_08591,1,0,1,2,4
s7_08592,1,0,0,1,3
s7_08593,1,0,1,2,4
s7_08594,0,0,1,2,4
s7_08595,1,1,0,1,4
s7_08596,0,0,0,1,4
s7_08597,0,0,0,1,0
s7_08598,0,0,0,2,4
s7_08599,0,0,0,2,0
s7_08600,0,0,0,2,4
s7_08601,0,0,1,1,4
s7_08602,0,0,1,2,0
s7_08603,1,1,1,2,4
s7_08604,1,1,0,1,0
s7_08605,0,0,1,1,4
s7_08606,0,0,0,2,1
s7_08607,1,0,1,1,1
s7_08608,1,1,0,2,1
s7_08609,0,0,1,1,1
s7_08610,0,0,1,2,1
s7_08611,1,0,0,2,1
s7_08612,0,0,0,1,1
s7_08613,1,0,0,2,1
s7_08614,0,1,0,1,1
s7_08615,1,1,1,2,4
s7_08616,1,0,1,2,0
s7_08617,0,0,1,2,4
s7_08618,0,0,1,1,0
s7_08619,0,0,1,2,1
s7_08620,1,1,0,2,1
s7_08621,1,1,0,2,1
s7_08622,1,1,0,1,3
s7_08623,0,0,0,1,3
s7_08624,0,0,0,1,2
s7_08625,0,0,0,2,0
s7_08626,1,1,0,1,0
s7_08627,1,1,1,2,0
s7_08628,0,1,1,1,0
s7_08629,0,0,1,2,0
s7_08630,1,1,0,1,1
s7_08631,1,1,0,2,0
s7_08632,0,0,0,2,2
s7_08633,0,0,0,2,1
s7_08634,1,1,0,2,4
s7_08635,0,0,1,1,2
s7_08636,1,1,1,2,2
s7_08637,1,1,0,2,0
s7_08638,1,1,0,1,0
s7_08639,0,0,0,2,1
s7_08640,1,1,0,1,0
s7_08641,0,0,0,2,1
s7_08642,1,1,1,2,4
s7_08643,1,0,1,1,1
s7_08644,1,0,1,2,3
s7_08645,1,1,1,1,2
s7_08646,0,0,1,0,1
s7_08647,0,0,0,1,2
s7_08648,0,0,0,1,2
s7_08649,1,1,0,2,1
s7_08650,1,1,0,2,1
s7_08651,0,0,1,2,4
s7_08652,1,1,0,2,1
s7_08653,0,0,1,2,0
s7_08654,1,1,1,2,0
s7_08655,1,1,0,2,3
s7_08656,1,1,1,2,1
s7_08657,0,1,1,2,0
s7_08658,0,0,0,2,0
s7_08659,0,0,1,2,1
s7_08660,1,1,1,2,1
s7_08661,0,0,0,1,0
s7_08662,1,1,1,0,1
s7_08663,1,1,1,2,1
s7_08664,0,0,1,1,0
s7_08665,1,1,0,2,2
s7_08666,1,1,0,2,1
s7_08667,0,0,1,1,1
s7_08668,0,0,1,1,0
s7_08669,0,0,0,2,1
s7_08670,1,1,1,2,4
s7_08671,1,0,1,2,0
s7_08672,1,1,1,2,0
s7_08673,0,0,1,1,4
s7_08674,0,0,1,2,1
s7_08675,0,0,0,2,1
s7_08676,0,0,1,2,1
s7_08677,1,1,1,2,3
s7_08678,1,1,1,2,4
s7_08679,0,0,1,0,4
s7_08680,1,0,0,2,4
s7_08681,0,0,1,1,2
s7_08682,1,1,1,2,2
s7_08683,1,1,0,2,3
s7_08684,0,0,0,1,3
s7_08685,0,0,1,2,0
s7_08686,0,0,1,2,1
s7_08687,0,0,0,2,3
s7_08688,0,0,0,2,2
s7_08689,0,0,0,1,0
s7_08690,0,0,1,0,1
s7_08691,1,1,0,2,0
s7_08692,0,0,0,1,4
s7_08693,0,0,0,2,2
s7_08694,0,0,0,1,4
s7_08695,1,1,0,2,0
s7_08696,0,0,1,2,0
s7_08697,0,0,1,1,1
s7_08698,1,1,1,0,0
s7_08699,0,0,1,1,0
s7_08700,0,0,0,2,2
s7_08701,0,0,0,1,1
s7_08702,1,0,1,1,1
s7_08703,0,0,1,2,0
s7_08704,1,1,0,2,0
s7_08705,0,0,1,2,0
s7_08706,0,0,0,1,0
s7_08707,1,0,0,2,0
s7_08708,0,0,0,1,0
s7_08709,0,0,0,2,4
s7_08710,1,0,0,2,0
s7_08711,1,1,1,1,1
s7_08712,1,0,0,2,2
s7_08713,1,1,1,1,0
s7_08714,1,0,1,2,3
s7_08715,0,0,1,2,1
s7_08716,1,1,1,2,0
s7_08717,0,0,1,2,0
s7_08718,0,0,0,2,0
s7_08719,0,0,0,1,4
s7_08720,1,0,0,2,4
s7_08721,1,1,1,1,3
s7_08722,0,0,0,2,0
s7_08723,0,0,1,2,4
s7_08724,1,0,1,2,0
s7_08725,1,1,0,1,1
s7_08726,0,0,1,1,3
s7_08727,0,0,0,2,1
s7_08728,0,0,1,1,4
s7_08729,0,0,0,1,0
s7_08730,0,0,0,2,4
s7_08731,0,0,1,1,2
s7_08732,0,0,1,2,3
s7_08733,1,1,0,2,4
s7_08734,0,0,0,2,4
s7_08735,0,0,1,2,1
s7_08736,0,0,1,1,3
s7_08737,0,0,0,2,1
s7_08738,0,0,1,1,0
s7_08739,0,0,0,1,3
s7_08740,0,0,1,0,1
s7_08741,1,1,0,1,4
s7_08742,1,1,0,1,1
s7_08743,1,0,1,1,0
s7_08744,1,1,0,1,3
s7_08745,0,0,1,2,0
s7_08746,1,1,1,2,0
s7_08747,0,0,0,2,0
s7_08748,0,0,0,2,0
s7_08749,0,0,0,1,4
s7_08750,1,0,0,2,0
s7_08751,0,0,1,2,4
s7_08752,1,0,1,1,1
s7_08753,1,0,1,2,4
s7_08754,0,0,0,1,4
s7_08755,1,1,1,2,0
s7_08756,0,0,1,1,1
s7_08757,0,0,1,1,4
s7_08758,0,0,0,2,0
s7_08759,0,0,0,2,2
s7_08760,1,1,0,1,4
s7_08761,1,1,1,1,2
s7_08762,0,0,0,0,0
s7_08763,0,0,1,2,0
s7_08764,1,1,1,2,1
s7_08765,0,0,1,1,1
s7_08766,1,1,0,2,4
s7_08767,1,1,0,2,0
s7_08768,1,1,0,2,3
s7_08769,1,1,1,2,0
s7_08770,1,0,0,2,0
s7_08771,0,1,0,2,1
s7_08772,0,0,1,2,1
s7_08773,1,1,0,2,0
s7_08774,1,1,0,1,4
s7_08775,1,1,1,1,1
s7_08776,1,1,0,1,4
s7_08777,0,0,0,1,2
s7_08778,1,1,1,2,1
s7_08779,1,1,1,0,0
s7_08780,0,0,0,1,2
s7_08781,0,0,1,1,4
s7_08782,0,0,1,1,0
s7_08783,0,0,1,2,0
s7_08784,1,0,1,2,2
s7_08785,0,0,0,1,0
s7_08786,1,1,1,1,1
s7_08787,1,1,1,1,1
s7_08788,0,0,1,2,0
s7_08789,0,0,0,2,0
s7_08790,1,1,1,2,1
s7_08791,1,1,1,2,1
s7_08792,1,1,0,2,0
s7_08793,1,1,1,2,1
s7_08794,0,0,1,2,4
s7_08795,1,0,0,2,2
s7_08796,1,1,1,2,4
s7_08797,1,1,0,2,0
s7_08798,0,0,0,2,1
s7_08799,0,0,1,1,4
s7_08800,0,0,0,1,2
s7_08801,0,0,0,2,0
s7_08802,0,0,0,1,1
s7_08803,0,0,0,1,0
s7_08804,1,1,0,1,0
s7_08805,0,0,1,2,3
s7_08806,1,1,1,2,0
s7_08807,1,1,1,1,3
s7_08808,1,0,1,2,0
s7_08809,1,1,1,2,0
s7_08810,0,0,1,2,4
s7_08811,0,0,1,2,1
s7_08812,1,1,0,2,1
s7_08813,1,1,1,2,1
s7_08814,0,0,0,1,4
s7_08815,1,1,0,1,2
s7_08816,0,0,1,2,0
s7_08817,1,1,1,2,1
s7_08818,0,0,1,0,1
s7_08819,0,0,1,1,4
s7_08820,0,0,0,1,0
s7_08821,1,1,0,2,4
s7_08822,0,0,0,2,0
s7_08823,0,0,0,1,4
s7_08824,0,0,1,2,2
s7_08825,1,1,0,1,0
s7_08826,1,1,1,2,4
s7_08827,1,0,1,2,3
s7_08828,1,1,0,1,0
s7_08829,1,1,0,1,1
s7_08830,1,1,0,2,3
s7_08831,1,1,1,1,0
s7_08832,0,0,0,2,2
s7_08833,1,1,0,2,1
s7_08834,1,1,0,2,1
s7_08835,0,0,0,2,1
s7_08836,0,0,0,2,0
s7_08837,1,1,1,2,4
s7_08838,1,1,0,2,3
s7_08839,1,0,1,1,0
s7_08840,0,0,1,2,1
s7_08841,0,0,0,2,1
s7_08842,0,0,1,2,0
s7_08843,1,0,1,2,0
s7_08844,1,1,1,2,0
s7_08845,1,1,0,1,0
s7_08846,0,0,1,1,3
s7_08847,1,1,1,2,1
s7_08848,0,0,0,1,2
s7_08849,1,1,0,2,2
s7_08850,1,0,0,1,4
s7_08851,1,0,1,2,0
s7_08852,0,0,1,1,4
s7_08853,0,0,0,1,0
s7_08854,0,0,1,1,4
s7_08855,1,1,0,2,3
s7_08856,0,0,0,1,4
s7_08857,1,1,0,1,2
s7_08858,0,0,1,2,0
s7_08859,0,0,0,2,2
s7_08860,1,1,0,2,1
s7_08861,1,1,0,1,0
s7_08862,1,1,1,2,2
s7_08863,1,0,1,1,4
s7_08864,1,1,1,1,4
s7_08865,0,0,1,2,1
s7_08866,0,1,0,2,1
s7_08867,0,0,1,2,2
s7_08868,1,0,0,2,0
s7_08869,1,0,0,2,4
s7_08870,0,0,1,0,1
s7_08871,0,0,0,1,0
s7_08872,1,1,1,2,1
s7_08873,0,0,1,1,4
s7_08874,0,0,1,1,0
s7_08875,0,0,1,2,2
s7_08876,1,1,0,1,0
s7_08877,0,0,0,1,1
s7_08878,1,1,0,2,0
s7_08879,1,1,0,2,1
s7_08880,0,0,1,1,0
s7_08881,1,1,0,2,4
s7_08882,1,1,0,2,0
s7_08883,0,0,0,2,1
s7_08884,0,0,0,1,4
s7_08885,0,1,1,1,4
s7_08886,1,1,1,0,1
s7_08887,1,0,1,1,1
s7_08888,0,0,0,1,1
s7_08889,1,1,0,1,3
s7_08890,0,0,1,1,4
s7_08891,0,0,0,2,4
s7_08892,0,0,1,2,0
s7_08893,0,0,1,1,3
s7_08894,0,0,1,2,0
s7_08895,1,1,0,1,1
s7_08896,1,1,1,2,0
s7_08897,0,0,1,2,1
s7_08898,0,0,1,2,1
s7_08899,1,1,0,1,4
s7_08900,0,0,0,2,0
s7_08901,1,1,1,2,1
s7_08902,1,1,0,2,0
s7_08903,0,0,1,2,1
s7_08904,1,1,0,2,0
s7_08905,0,0,0,2,0
s7_08906,0,0,1,1,0
s7_08907,1,1,1,1,1
s7_08908,0,0,0,1,1
s7_08909,0,0,0,1,3
s7_08910,0,0,0,2,2
s7_08911,0,0,0,2,1
s7_08912,1,1,0,2,1
s7_08913,1,1,1,1,0
s7_08914,0,0,1,0,2
s7_08915,0,0,1,2,1
s7_08916,1,0,0,1,0
s7_08917,0,0,1,1,1
s7_08918,1,1,0,2,0
s7_08919,1,1,0,2,4
s7_08920,0,0,1,1,4
s7_08921,1,0,0,0,1
s7_08922,0,0,0,2,0
s7_08923,0,0,0,2,0
s7_08924,0,0,0,2,0
s7_08925,1,0,1,1,1
s7_08926,1,1,0,1,3
s7_08927,0,1,0,1,4
s7_08928,1,0,0,2,1
s7_08929,0,0,1,2,2
s7_08930,0,0,0,2,2
s7_08931,0,0,1,1,0
s7_08932,1,1,0,2,1
s7_08933,0,0,0,1,4
s7_08934,0,0,1,2,1
s7_08935,0,0,0,2,1
s7_08936,0,0,1,2,3
s7_08937,1,1,1,2,0
s7_08938,0,0,1,2,4
s7_08939,0,0,0,1,2
s7_08940,0,0,1,2,2
s7_08941,0,0,0,2,1
s7_08942,1,1,0,1,1
s7_08943,1,1,0,2,0
s7_08944,0,0,0,1,0
s7_08945,0,0,0,2,3
s7_08946,0,0,1,1,0
s7_08947,1,0,0,2,0
s7_08948,0,0,0,2,1
s7_08949,0,0,1,2,0
s7_08950,1,1,0,2,2
s7_08951,0,0,0,2,0
s7_08952,1,1,0,1,1
s7_08953,1,0,1,2,3
s7_08954,1,1,1,0,0
s7_08955,0,0,1,2,1
s7_08956,1,1,0,2,3
s7_08957,1,1,1,2,0
s7_08958,1,1,1,1,1
s7_08959,0,0,1,1,1
s7_08960,1,1,0,2,2
s7_08961,1,1,1,2,0
s7_08962,0,0,1,2,2
s7_08963,1,1,0,2,4
s7_08964,0,0,0,1,3
s7_08965,0,0,1,2,1
s7_08966,1,1,1,1,1
s7_08967,0,0,0,1,0
s7_08968,0,0,0,2,1
s7_08969,0,0,1,2,0
s7_08970,0,0,1,2,1
s7_08971,1,1,1,2,1
s7_08972,1,1,0,2,2
s7_08973,0,0,0,0,0
s7_08974,0,0,0,2,1
s7_08975,0,0,0,1,0
s7_08976,0,0,0,0,4
s7_08977,0,0,0,2,1
s7_08978,0,0,1,1,0
s7_08979,1,0,1,2,0
s7_08980,0,0,1,0,1
s7_08981,1,1,0,2,0
s7_08982,0,0,1,1,3
s7_08983,0,0,1,0,1
s7_08984,0,0,1,2,2
s7_08985,0,0,1,2,4
s7_08986,1,1,1,1,1
s7_08987,0,0,1,2,2
s7_08988,1,1,0,2,0
s7_08989,0,0,0,2,0
s7_08990,0,0,1,2,2
s7_08991,1,1,1,2,1
s7_08992,1,1,1,2,0
s7_08993,0,0,1,2,0
s7_08994,0,0,1,1,3
s7_08995,1,1,0,0,1
s7_08996,0,0,0,2,4
s7_08997,1,0,0,1,0
s7_08998,1,1,0,2,0
s7_08999,0,1,0,2,0
s7_09000,0,0,0,2,2
s7_09001,0,0,1,1,1
s7_09002,1,1,0,2,4
s7_09003,1,1,1,2,0
s7_09004,0,0,1,2,3
s7_09005,0,0,0,2,0
s7_09006,0,0,0,2,1
s7_09007,1,1,0,1,3
s7_09008,1,1,1,2,1
s7_09009,0,0,0,2,0
s7_09010,0,0,1,2,2
s7_09011,0,0,0,2,4
s7_09012,0,0,0,1,0
s7_09013,0,0,1,2,1
s7_09014,0,0,1,2,3
s7_09015,0,0,0,2,0
s7_09016,1,0,1,2,2
s7_09017,1,0,1,2,4
s7_09018,0,0,1,1,1
s7_09019,1,1,1,2,2
s7_09020,0,0,0,2,3
s7_09021,0,1,1,1,0
s7_09022,0,0,1,1,0
s7_09023,0,0,1,2,0
s7_09024,1,1,1,1,0
s7_09025,1,1,1,2,0
s7_09026,1,1,0,1,4
s7_09027,0,0,1,2,3
s7_09028,1,1,0,2,3
s7_09029,0,0,0,1,1
s7_09030,1,1,1,1,0
s7_09031,0,0,1,2,1
s7_09032,0,0,1,0,1
s7_09033,1,1,0,1,0
s7_09034,1,0,1,0,1
s7_09035,0,0,0,2,3
s7_09036,0,0,1,1,2
s7_09037,0,0,1,2,1
s7_09038,0,0,1,2,4
s7_09039,1,1,0,2,0
s7_09040,1,1,0,1,1
s7_09041,1,1,1,2,4
s7_09042,1,1,1,2,0
s7_09043,1,0,0,2,0
s7_09044,0,0,0,1,1
s7_09045,0,0,0,2,3
s7_09046,0,0,1,2,0
s7_09047,1,0,0,2,3
s7_09048,1,1,1,2,4
s7_09049,0,0,1,2,0
s7_09050,0,0,1,2,0
s7_09051,1,1,0,2,0
s7_09052,1,1,1,1,3
s7_09053,0,0,0,2,0
s7_09054,0,0,0,1,2
s7_09055,1,1,0,2,0
s7_09056,0,0,0,2,0
s7_09057,1,1,1,1,0
s7_09058,0,0,0,1,4
s7_09059,1,0,0,1,1
s7_09060,1,1,1,2,1
s7_09061,1,1,1,1,0
s7_09062,0,1,0,2,4
s7_09063,0,0,1,2,1
s7_09064,1,1,1,1,4
s7_09065,1,1,0,1,0
s7_09066,0,0,1,2,1
s7_09067,0,0,0,2,1
s7_09068,1,0,1,2,0
s7_09069,0,0,1,1,2
s7_09070,0,0,0,1,2
s7_09071,1,1,1,0,4
s7_09072,0,0,1,1,0
s7_09073,1,0,1,1,3
s7_09074,0,0,0,2,4
s7_09075,1,1,0,2,1
s7_09076,0,0,1,1,1
s7_09077,1,1,1,1,4
s7_09078,0,0,0,2,1
s7_09079,0,0,0,2,2
s7_09080,0,0,0,1,0
s7_09081,0,0,0,1,0
s7_09082,0,0,1,2,4
s7_09083,0,0,1,1,1
s7_09084,0,0,1,1,0
s7_09085,1,1,0,1,1
s7_09086,1,1,1,1,4
s7_09087,0,1,0,1,4
s7_09088,1,0,0,2,3
s7_09089,0,0,1,2,3
s7_09090,1,0,1,2,4
s7_09091,0,0,1,2,1
s7_09092,0,0,1,1,1
s7_09093,1,0,1,2,4
s7_09094,0,0,1,1,3
s7_09095,0,0,1,1,1
s7_09096,0,0,1,2,4
s7_09097,1,1,1,2,1
s7_09098,1,1,0,1,2
s7_09099,1,1,0,1,1
s7_09100,0,0,1,2,4
s7_09101,0,0,1,1,2
s7_09102,1,1,0,1,1
s7_09103,1,1,1,2,2
s7_09104,1,0,1,1,0
s7_09105,0,0,1,2,0
s7_09106,0,0,1,1,0
s7_09107,0,0,0,1,2
s7_09108,1,0,1,2,0
s7_09109,1,0,1,1,3
s7_09110,0,0,0,1,0
s7_09111,1,1,1,2,4
s7_09112,0,0,0,2,1
s7_09113,1,1,0,1,0
s7_09114,0,0,0,2,4
s7_09115,0,0,1,2,3
s7_09116,0,0,1,2,0
s7_09117,1,1,0,1,1
s7_09118,0,0,1,1,2
s7_09119,0,1,1,2,2
s7_09120,1,1,0,2,1
s7_09121,1,0,0,1,1
s7_09122,0,0,1,1,1
s7_09123,1,0,0,2,4
s7_09124,0,0,1,2,0
s7_09125,0,0,1,2,1
s7_09126,1,1,1,1,4
s7_09127,0,0,1,0,0
s7_09128,1,1,1,2,0
s7_09129,0,0,0,2,1
s7_09130,1,1,0,1,3
s7_09131,0,0,0,2,1
s7_09132,0,0,1,2,4
s7_09133,0,0,0,2,4
s7_09134,0,0,0,2,1
s7_09135,0,0,0,1,2
s7_09136,1,1,0,2,0
s7_09137,0,0,0,2,4
s7_09138,0,0,0,2,0
s7_09139,1,1,1,2,4
s7_09140,0,0,0,1,1
s7_09141,1,1,0,0,1
s7_09142,0,0,1,1,0
s7_09143,0,0,0,2,1
s7_09144,0,0,1,2,0
s7_09145,0,0,0,2,0
s7_09146,0,0,0,2,0
s7_09147,1,1,1,2,4
s7_09148,1,1,0,2,1
s7_09149,1,0,0,2,0
s7_09150,0,0,0,1,3
s7_09151,1,0,0,0,4
s7_09152,0,0,0,2,0
s7_09153,0,0,1,2,1
s7_09154,1,1,0,2,1
s7_09155,1,1,0,1,1
s7_09156,0,0,1,2,0
s7_09157,0,0,1,2,3
s7_09158,1,1,0,2,1
s7_09159,0,0,0,2,1
s7_09160,0,0,1,1,0
s7_09161,0,0,1,1,0
s7_09162,1,1,1,2,3
s7_09163,0,0,0,2,1
s7_09164,1,1,1,2,4
s7_09165,0,0,1,2,1
s7_09166,0,0,0,2,0
s7_09167,0,0,1,2,4
s7_09168,0,0,1,2,2
s7_09169,0,1,1,1,0
s7_09170,1,1,0,2,1
s7_09171,0,0,0,1,4
s7_09172,0,0,0,2,1
s7_09173,1,1,0,1,4
s7_09174,1,0,1,2,1
s7_09175,0,0,0,1,1
s7_09176,0,0,0,1,2
s7_09177,0,0,0,1,0
s7_09178,1,1,1,1,1
s7_09179,0,0,0,1,4
s7_09180,1,1,1,2,0
s7_09181,0,0,1,2,1
s7_09182,0,0,1,2,1
s7_09183,1,0,0,1,0
s7_09184,0,0,1,2,4
s7_09185,1,1,1,2,1
s7_09186,0,1,1,1,1
s7_09187,0,0,0,1,1
s7_09188,0,0,0,2,3
s7_09189,0,0,1,2,1
s7_09190,1,1,1,2,4
s7_09191,0,0,1,1,0
s7_09192,0,0,0,1,0
s7_09193,1,1,1,1,0
s7_09194,1,1,1,1,2
s7_09195,0,0,0,2,0
s7_09196,0,0,1,1,4
s7_09197,1,0,1,1,2
s7_09198,0,0,0,1,0
s7_09199,1,1,0,0,1
s7_09200,1,1,1,2,1
s7_09201,1,1,0,1,1
s7_09202,0,0,1,1,1
s7_09203,1,1,0,2,0
s7_09204,0,0,0,1,1
s7_09205,1,1,1,2,1
s7_09206,0,0,1,1,4
s7_09207,0,0,1,0,4
s7_09208,1,0,0,0,0
s7_09209,0,0,1,1,1
s7_09210,0,0,0,2,3
s7_09211,0,0,0,1,0
s7_09212,1,1,1,1,1
s7_09213,1,1,0,2,1
s7_09214,0,0,1,1,1
s7_09215,0,0,1,1,1
s7_09216,0,0,0,2,4
s7_09217,1,1,0,2,2
s7_09218,0,0,0,2,4
s7_09219,0,1,1,2,1
s7_09220,0,0,1,1,4
s7_09221,1,1,0,2,4
s7_09222,0,0,1,2,1
s7_09223,1,1,0,2,1
s7_09224,1,1,1,2,0
s7_09225,0,0,0,1,4
s7_09226,1,1,1,1,0
s7_09227,1,1,1,2,4
s7_09228,0,1,1,1,1
s7_09229,0,0,1,2,0
s7_09230,1,0,0,2,4
s7_09231,1,1,1,2,1
s7_09232,0,0,1,2,1
s7_09233,1,1,1,1,1
s7_09234,0,0,1,1,0
s7_09235,0,0,1,2,0
s7_09236,0,0,0,2,2
s7_09237,0,0,1,1,4
s7_09238,1,1,0,2,4
s7_09239,0,0,0,2,1
s7_09240,0,0,0,2,0
s7_09241,0,0,0,2,0
s7_09242,1,1,1,2,1
s7_09243,0,0,1,2,1
s7_09244,1,1,1,1,1
s7_09245,1,1,1,2,0
s7_09246,0,0,0,1,1
s7_09247,1,1,1,2,0
s7_09248,0,0,1,2,1
s7_09249,0,0,1,2,3
s7_09250,0,1,0,1,1
s7_09251,1,1,1,2,2
s7_09252,0,0,1,2,1
s7_09253,1,1,0,1,1
s7_09254,0,0,0,2,2
s7_09255,0,0,1,2,0
s7_09256,0,0,1,2,0
s7_09257,0,0,0,0,1
s7_09258,0,0,0,1,1
s7_09259,1,0,1,2,0
s7_09260,1,1,0,2,2
s7_09261,0,0,0,2,0
s7_09262,0,1,0,2,3
s7_09263,1,1,1,0,4
s7_09264,0,0,1,2,3
s7_09265,0,0,0,1,1
s7_09266,0,0,0,2,4
s7_09267,0,0,1,1,1
s7_09268,1,0,1,2,4
s7_09269,1,1,0,2,1
s7_09270,0,0,1,2,3
s7_09271,1,1,0,0,4
s7_09272,1,1,1,2,0
s7_09273,1,1,1,2,0
s7_09274,1,1,0,2,1
s7_09275,1,0,0,1,4
s7_09276,0,0,0,1,0
s7_09277,1,0,1,2,0
s7_09278,0,0,1,2,2
s7_09279,1,0,1,2,0
s7_09280,0,0,1,2,0
s7_09281,1,1,1,2,3
s7_09282,1,1,1,2,4
s7_09283,0,0,0,1,0
s7_09284,1,1,1,0,3
s7_09285,0,0,1,2,3
s7_09286,0,0,1,2,0
s7_09287,0,0,0,1,1
s7_09288,0,0,0,1,4
s7_09289,1,1,0,0,4
s7_09290,0,0,0,2,0
s7_09291,1,1,0,2,4
s7_09292,0,0,0,2,1
s7_09293,0,0,0,2,3
s7_09294,1,0,0,2,1
s7_09295,0,0,0,2,1
s7_09296,0,0,0,2,0
s7_09297,0,0,0,2,1
s7_09298,0,0,0,2,1
s7_09299,1,0,0,1,0
s7_09300,0,0,0,2,2
s7_09301,0,0,1,1,1
s7_09302,0,0,0,1,0
s7_09303,0,0,1,2,1
s7_09304,0,0,0,2,1
s7_09305,1,1,0,1,1
s7_09306,0,1,1,1,1
s7_09307,0,0,0,1,1
s7_09308,1,1,0,2,0
s7_09309,1,1,1,2,1
s7_09310,0,0,0,2,0
s7_09311,1,1,1,2,0
s7_09312,1,1,1,0,4
s7_09313,0,0,0,1,2
s7_09314,0,0,0,2,4
s7_09315,1,0,0,2,1
s7_09316,1,1,1,2,1
s7_09317,0,0,1,1,0
s7_09318,1,0,0,1,1
s7_09319,1,1,1,2,1
s7_09320,0,1,1,2,1
s7_09321,0,0,0,2,0
s7_09322,0,0,1,2,2
s7_09323,0,0,0,2,3
s7_09324,0,0,0,1,1
s7_09325,1,1,0,2,0
s7_09326,1,1,0,2,0
s7_09327,0,0,0,2,1
s7_09328,1,1,1,2,3
s7_09329,1,0,1,2,3
s7_09330,1,0,0,1,1
s7_09331,1,1,1,1,4
s7_09332,0,0,1,2,3
s7_09333,1,1,0,2,0
s7_09334,1,1,1,2,0
s7_09335,1,1,1,2,4
s7_09336,0,0,0,1,0
s7_09337,0,0,0,1,4
s7_09338,0,0,0,2,1
s7_09339,1,0,0,2,4
s7_09340,0,0,0,2,0
s7_09341,0,0,1,1,4
s7_09342,1,0,0,2,3
s7_09343,1,1,1,1,0
s7_09344,1,1,1,1,2
